,LONGITUDE,LATITUDE,NUMBER_OF_PERSONS_INJURED
91627,-73.9103471,40.8610143,1
47777,-73.9095206,40.8148256,0
90604,-73.7522583,40.6814906,0
60046,-73.7953901,40.6660939,0
41049,-73.789,40.712574,0
417854,-73.9367625,40.7248383,2
13864,-73.94707,40.722775,0
83451,-73.9388936,40.6513262,3
232588,-73.7753176,40.5930567,0
87339,-73.9045042,40.7784594,0
39899,-73.84241,40.85412,1
303474,-73.8655004,40.7359894,0
30953,-73.93119,40.842346,0
68279,-73.9991446,40.754584,0
769425,-73.933801,40.7251415,3
610924,-74.0035559,40.6309239,0
2187,-73.89061,40.842945,0
109264,-73.8575777,40.8754834,0
78375,-74.17485,40.556923,3
64292,-73.833725,40.729736,4
80849,-73.8424016,40.7289582,2
564597,-73.8879185,40.8438293,1
4725,-73.959335,40.652927,0
714261,-73.9781227,40.7457274,0
93282,-73.8288532,40.5801742,0
276720,-73.9625737,40.671645,0
90711,-73.9833217,40.6936492,0
13200,-73.795815,40.814636,1
44050,-73.8623823,40.6536584,0
18670,-73.8197,40.722683,0
12111,-73.88636,40.63082,1
48931,-73.7515701,40.6823345,0
64754,-73.8990123,40.7522616,0
24527,-73.90469,40.84664,1
548605,-73.9825546,40.7313511,0
22910,-74.08369,40.618916,1
487157,-73.9865462,40.5836578,0
18540,-73.95645,40.82402,0
94700,-73.9063961,40.8723473,2
4396,-73.91777,40.697945,0
77323,-73.9134607,40.6379647,1
41248,-73.95933,40.767494,0
6071,-73.85647,40.66704,0
9616,-73.92751,40.692604,0
3330,-73.76162,40.679737,0
378344,-73.9945863,40.6602272,1
567670,-73.8216767,40.8262017,0
681334,-73.926878,40.8194793,2
91576,-73.8368778,40.6817652,0
628279,-73.9464798,40.7948616,1
72135,-73.9666599,40.6319237,1
29600,-73.8712,40.84935,0
496097,-73.9903419,40.7249321,0
45197,-73.8704534,40.8666332,0
85572,-73.9283482,40.6686479,0
50028,-73.9057231,40.7285197,0
50987,-73.8854691,40.7613149,1
71469,-73.98835,40.6445622,3
39671,-73.96583,40.68821,3
71703,-74.0173592,40.6288593,0
103540,-73.7059883,40.7397988,1
104306,-73.9346556,40.8265565,1
70743,-73.9064535,40.6605049,1
36965,-73.905174,40.875122,0
74827,-73.9343749,40.7973997,3
623496,-73.8508248,40.6861538,0
601128,-73.8838601,40.7379993,0
113458,-73.7311752,40.7446469,0
45547,-73.9137927,40.8356009,1
36861,-73.91243,40.8047,1
501340,-73.9675328,40.6817692,0
915620,-73.9221241,40.8187955,1
29515,-73.896385,40.662582,0
69676,-74.1281804,40.5686362,0
659167,-73.8254559,40.7120013,1
213299,-73.8991361,40.6562004,0
55356,-73.8725705,40.8408394,1
447329,-73.8478974,40.8276421,0
106000,-73.828758,40.6776719,1
225471,-73.9722724,40.6769095,0
23732,-73.76722,40.766113,2
146454,-73.8234604,40.7817178,1
452706,-74.0760061,40.6059516,0
88413,-74.0813073,40.6407408,0
351129,-74.020527,40.6376184,1
863342,-74.0166846,40.7047985,0
11474,-73.85369,40.882328,1
338377,-73.9478338,40.6617443,0
25914,-73.92856,40.809048,0
392601,-73.9022856,40.909951,0
18292,-73.72783,40.681656,2
266128,-73.9543471,40.8247386,0
851920,-73.9744433,40.750766,0
92185,-73.9471168,40.5846287,0
98606,-73.9578519,40.5965103,0
94043,-73.8089295,40.6800424,0
100663,-73.8959773,40.6410299,0
9187,-73.954346,40.71407,0
705738,-73.9695659,40.6193973,1
48054,-74.1212583,40.6278216,1
55822,-73.7677422,40.7363988,0
55086,-73.8719701,40.6872498,5
64307,-73.874518,40.7646548,0
591678,-73.8285153,40.7237544,0
39285,-73.98399,40.78542,1
47576,-74.0055789,40.6531978,1
48782,-73.8152273,40.6907326,1
815366,-73.8080825,40.6665898,0
720431,-73.8800407,40.8952213,1
655246,-73.9730852,40.5834304,0
61049,-73.7993885,40.7170151,0
11503,-73.92638,40.823437,0
70058,-73.999917,40.7269334,0
120257,-73.82589,40.7166559,0
29723,-73.74317,40.75455,0
31009,-73.76249,40.717785,0
355968,-73.7638669,40.7263574,0
20393,-73.821434,40.75652,0
916,-74.11755,40.636955,1
43831,-73.9774861,40.6323957,0
59823,-73.9722693,40.6410626,0
78213,-73.9306058,40.6538055,0
117878,-73.8859004,40.6305808,1
307171,-74.0880087,40.6293175,0
4358,-73.95571,40.761272,6
798689,-73.8807926,40.8571285,0
42532,-73.96911,40.68947,3
68338,-73.759839,40.6889533,0
277232,-73.9896117,40.687993,1
50111,-74.22706,40.526356,0
8548,-73.82744,40.798256,2
30125,-73.94808,40.770393,1
48097,-73.9111961,40.634005,0
833547,-74.0149545,40.7094319,0
475839,-73.939665,40.6391425,1
42776,-73.9589644,40.7608046,0
33526,-73.85734,40.705936,0
57578,-73.9151294,40.7792609,0
40204,-73.949455,40.835808,0
99158,-74.0922851,40.5980812,0
15613,-73.966576,40.75568,1
86369,-73.72348,40.7302,0
39314,-73.91987,40.711452,0
77693,-73.999975,40.6742005,0
64374,-73.9138888,40.8562878,1
11658,-74.038086,40.608757,1
35328,-73.862854,40.7293,0
775263,-73.99235,40.7690047,0
42030,-73.8322788,40.7270576,3
28134,-73.7464,40.665794,0
812099,-73.9052564,40.7680402,0
953521,-73.8871581,40.8702271,1
20947,-74.213295,40.54809,0
28124,-73.85984,40.735283,2
61041,-73.841034,40.6681,1
85991,-73.7903083,40.7211349,2
84155,-73.911104,40.84508,0
101015,-73.8140794,40.6977347,5
30810,-73.98878,40.599854,0
50765,-73.7787,40.788555,0
4543,-73.84626,40.72245,0
3617,-73.862816,40.75776,1
10380,-73.97481,40.714314,2
51667,-73.8669043,40.7593846,1
16927,-73.79209,40.671814,0
36088,-73.75549,40.761143,0
728534,-73.8313291,40.6931206,1
707943,-73.9628259,40.581347,0
96521,-73.9016517,40.6537515,0
956772,-74.0150008,40.6267701,0
251421,-73.9598617,40.6556338,0
21416,-74.02332,40.62988,2
517090,-73.9530878,40.7139775,0
634798,-73.8921621,40.6762804,0
86690,-73.898359,40.6071523,1
